experiment_id,label,scope,endpoint,panel_delta,panel_sign,panel_holm_adjusted_p,panel_holm_significant,reviewer_a_delta,reviewer_b_delta,reviewer_c_delta,reviewer_delta_min,reviewer_delta_max,reviewer_delta_range,all_reviewers_same_direction,all_reviewers_and_panel_same_direction,reviewer_holm_significant_n,panel_and_all_reviewers_holm_robust_same_direction,provenance
E12,pointwise_vs_first_graph_k5,DA,clinical_complete,0.006666666666666667,positive,1.0,False,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_graph_k5,DA,compatible_partial,-0.03333333333333333,negative,1.0,False,-0.02666666666666667,-0.03333333333333333,-0.03333333333333333,-0.03333333333333333,-0.02666666666666667,0.0066666666666666645,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_graph_k5,DA,complete_or_compatible_partial,-0.02666666666666667,negative,1.0,False,-0.02,-0.02666666666666667,-0.02666666666666667,-0.02666666666666667,-0.02,0.006666666666666668,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_graph_k5,MCR,clinical_complete,0.006666666666666667,positive,1.0,False,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_graph_k5,MCR,compatible_partial,0.013333333333333334,positive,1.0,False,0.02,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.02,0.006666666666666666,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_graph_k5,MCR,complete_or_compatible_partial,0.02,positive,1.0,False,0.02666666666666667,0.02,0.02,0.02,0.02666666666666667,0.006666666666666668,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_raw_k10,ALL,clinical_complete,0.03333333333333333,positive,1.0,False,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_raw_k10,ALL,compatible_partial,0.05,positive,1.0,False,0.056666666666666664,0.04666666666666667,0.04,0.04,0.056666666666666664,0.016666666666666663,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_raw_k10,ALL,complete_or_compatible_partial,0.08333333333333333,positive,0.1619202872663429,False,0.09,0.08,0.07333333333333333,0.07333333333333333,0.09,0.016666666666666663,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_raw_k10,DA,clinical_complete,0.013333333333333334,positive,1.0,False,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_raw_k10,DA,compatible_partial,0.11333333333333333,positive,0.7878822232313247,False,0.11333333333333333,0.11333333333333333,0.1,0.1,0.11333333333333333,0.013333333333333322,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_raw_k10,DA,complete_or_compatible_partial,0.12666666666666668,positive,0.40602182728965897,False,0.12666666666666668,0.12666666666666668,0.11333333333333333,0.11333333333333333,0.12666666666666668,0.01333333333333335,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_raw_k10,MCR,clinical_complete,0.05333333333333334,positive,1.0,False,0.05333333333333334,0.05333333333333334,0.05333333333333334,0.05333333333333334,0.05333333333333334,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_raw_k10,MCR,compatible_partial,-0.013333333333333334,negative,1.0,False,0.0,-0.02,-0.02,-0.02,0.0,0.02,False,False,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_raw_k10,MCR,complete_or_compatible_partial,0.04,positive,1.0,False,0.05333333333333334,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.05333333333333334,0.020000000000000004,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_raw_k5,ALL,clinical_complete,0.03666666666666667,positive,0.470855712890625,False,0.03666666666666667,0.04,0.03666666666666667,0.03666666666666667,0.04,0.003333333333333334,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_raw_k5,ALL,compatible_partial,0.04666666666666667,positive,1.0,False,0.056666666666666664,0.04666666666666667,0.03666666666666667,0.03666666666666667,0.056666666666666664,0.019999999999999997,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_raw_k5,ALL,complete_or_compatible_partial,0.08333333333333333,positive,0.1276132624927579,False,0.09333333333333334,0.08666666666666667,0.07333333333333333,0.07333333333333333,0.09333333333333334,0.020000000000000004,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_raw_k5,DA,clinical_complete,0.013333333333333334,positive,1.0,False,0.013333333333333334,0.02,0.013333333333333334,0.013333333333333334,0.02,0.006666666666666666,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_raw_k5,DA,compatible_partial,0.08666666666666667,positive,1.0,False,0.09333333333333334,0.08,0.07333333333333333,0.07333333333333333,0.09333333333333334,0.020000000000000004,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_raw_k5,DA,complete_or_compatible_partial,0.1,positive,1.0,False,0.10666666666666667,0.1,0.08666666666666667,0.08666666666666667,0.10666666666666667,0.020000000000000004,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_raw_k5,MCR,clinical_complete,0.06,positive,1.0,False,0.06,0.06,0.06,0.06,0.06,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_raw_k5,MCR,compatible_partial,0.006666666666666667,positive,1.0,False,0.02,0.013333333333333334,0.0,0.0,0.02,0.02,False,False,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_raw_k5,MCR,complete_or_compatible_partial,0.06666666666666667,positive,1.0,False,0.08,0.07333333333333333,0.06,0.06,0.08,0.020000000000000004,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_s1_k10,ALL,clinical_complete,-0.0033333333333333335,negative,1.0,False,-0.006666666666666667,-0.0033333333333333335,-0.0033333333333333335,-0.006666666666666667,-0.0033333333333333335,0.0033333333333333335,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_s1_k10,ALL,compatible_partial,0.02666666666666667,positive,1.0,False,0.04,0.02666666666666667,0.02,0.02,0.04,0.02,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_s1_k10,ALL,complete_or_compatible_partial,0.023333333333333334,positive,1.0,False,0.03333333333333333,0.023333333333333334,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.016666666666666666,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_s1_k10,DA,clinical_complete,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_s1_k10,DA,compatible_partial,0.04,positive,1.0,False,0.05333333333333334,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.05333333333333334,0.020000000000000004,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_s1_k10,DA,complete_or_compatible_partial,0.04,positive,1.0,False,0.05333333333333334,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.05333333333333334,0.020000000000000004,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_s1_k10,MCR,clinical_complete,-0.006666666666666667,negative,1.0,False,-0.013333333333333334,-0.006666666666666667,-0.006666666666666667,-0.013333333333333334,-0.006666666666666667,0.006666666666666667,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_s1_k10,MCR,compatible_partial,0.013333333333333334,positive,1.0,False,0.02666666666666667,0.02,0.006666666666666667,0.006666666666666667,0.02666666666666667,0.02,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_s1_k10,MCR,complete_or_compatible_partial,0.006666666666666667,positive,1.0,False,0.013333333333333334,0.013333333333333334,0.0,0.0,0.013333333333333334,0.013333333333333334,False,False,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_s1_k5,ALL,clinical_complete,0.0,zero,1.0,False,0.0033333333333333335,0.0,0.0,0.0,0.0033333333333333335,0.0033333333333333335,False,False,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_s1_k5,ALL,compatible_partial,0.03666666666666667,positive,1.0,False,0.05,0.03666666666666667,0.02666666666666667,0.02666666666666667,0.05,0.023333333333333334,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_s1_k5,ALL,complete_or_compatible_partial,0.03666666666666667,positive,1.0,False,0.05333333333333334,0.03666666666666667,0.02666666666666667,0.02666666666666667,0.05333333333333334,0.02666666666666667,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_s1_k5,DA,clinical_complete,0.006666666666666667,positive,1.0,False,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_s1_k5,DA,compatible_partial,0.05333333333333334,positive,1.0,False,0.06666666666666667,0.04666666666666667,0.04666666666666667,0.04666666666666667,0.06666666666666667,0.019999999999999997,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_s1_k5,DA,complete_or_compatible_partial,0.06,positive,1.0,False,0.07333333333333333,0.05333333333333334,0.05333333333333334,0.05333333333333334,0.07333333333333333,0.019999999999999997,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_s1_k5,MCR,clinical_complete,-0.006666666666666667,negative,1.0,False,0.0,-0.006666666666666667,-0.006666666666666667,-0.006666666666666667,0.0,0.006666666666666667,False,False,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_s1_k5,MCR,compatible_partial,0.02,positive,1.0,False,0.03333333333333333,0.02666666666666667,0.006666666666666667,0.006666666666666667,0.03333333333333333,0.026666666666666665,True,True,0,False,model_reviewer_perturbation_not_root
E12,pointwise_vs_first_s1_k5,MCR,complete_or_compatible_partial,0.013333333333333334,positive,1.0,False,0.03333333333333333,0.02,0.0,0.0,0.03333333333333333,0.03333333333333333,False,False,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_first,ALL,clinical_complete,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_first,ALL,compatible_partial,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_first,ALL,complete_or_compatible_partial,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_first,DA,clinical_complete,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_first,DA,compatible_partial,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_first,DA,complete_or_compatible_partial,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_first,MCR,clinical_complete,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_first,MCR,compatible_partial,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_first,MCR,complete_or_compatible_partial,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_pairwise,ALL,clinical_complete,0.02666666666666667,positive,1.0,False,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_pairwise,ALL,compatible_partial,0.06,positive,0.4313604745975681,False,0.06666666666666667,0.05333333333333334,0.06666666666666667,0.05333333333333334,0.06666666666666667,0.013333333333333329,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_pairwise,ALL,complete_or_compatible_partial,0.08666666666666667,positive,0.011622832060936616,True,0.09333333333333334,0.08,0.09333333333333334,0.08,0.09333333333333334,0.013333333333333336,True,True,3,True,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_pairwise,DA,clinical_complete,0.006666666666666667,positive,1.0,False,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_pairwise,DA,compatible_partial,0.11333333333333333,positive,0.17295259702950716,False,0.1,0.10666666666666667,0.12,0.1,0.12,0.01999999999999999,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_pairwise,DA,complete_or_compatible_partial,0.12,positive,0.11153211444616318,False,0.10666666666666667,0.11333333333333333,0.12666666666666668,0.10666666666666667,0.12666666666666668,0.020000000000000004,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_pairwise,MCR,clinical_complete,0.04666666666666667,positive,1.0,False,0.04666666666666667,0.04666666666666667,0.04666666666666667,0.04666666666666667,0.04666666666666667,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_pairwise,MCR,compatible_partial,0.006666666666666667,positive,1.0,False,0.03333333333333333,0.0,0.013333333333333334,0.0,0.03333333333333333,0.03333333333333333,False,False,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_pairwise,MCR,complete_or_compatible_partial,0.05333333333333334,positive,1.0,False,0.08,0.04666666666666667,0.06,0.04666666666666667,0.08,0.03333333333333333,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_pointwise,ALL,clinical_complete,0.03666666666666667,positive,0.69158935546875,False,0.04,0.03666666666666667,0.03666666666666667,0.03666666666666667,0.04,0.003333333333333334,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_pointwise,ALL,compatible_partial,0.023333333333333334,positive,1.0,False,0.016666666666666666,0.02,0.02,0.016666666666666666,0.02,0.003333333333333334,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_pointwise,ALL,complete_or_compatible_partial,0.06,positive,0.5217870463094236,False,0.056666666666666664,0.056666666666666664,0.056666666666666664,0.056666666666666664,0.056666666666666664,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_pointwise,DA,clinical_complete,0.013333333333333334,positive,1.0,False,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_pointwise,DA,compatible_partial,0.07333333333333333,positive,1.0,False,0.06,0.08,0.06666666666666667,0.06,0.08,0.020000000000000004,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_pointwise,DA,complete_or_compatible_partial,0.08666666666666667,positive,0.8441840671002865,False,0.07333333333333333,0.09333333333333334,0.08,0.07333333333333333,0.09333333333333334,0.020000000000000004,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_pointwise,MCR,clinical_complete,0.06,positive,1.0,False,0.06666666666666667,0.06,0.06,0.06,0.06666666666666667,0.006666666666666668,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_pointwise,MCR,compatible_partial,-0.02666666666666667,negative,1.0,False,-0.02666666666666667,-0.04,-0.02666666666666667,-0.04,-0.02666666666666667,0.013333333333333332,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k10_pointwise,MCR,complete_or_compatible_partial,0.03333333333333333,positive,1.0,False,0.04,0.02,0.03333333333333333,0.02,0.04,0.02,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_first,ALL,clinical_complete,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_first,ALL,compatible_partial,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_first,ALL,complete_or_compatible_partial,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_first,DA,clinical_complete,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_first,DA,compatible_partial,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_first,DA,complete_or_compatible_partial,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_first,MCR,clinical_complete,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_first,MCR,compatible_partial,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_first,MCR,complete_or_compatible_partial,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_pairwise,ALL,clinical_complete,0.03,positive,0.763671875,False,0.02666666666666667,0.03,0.03,0.02666666666666667,0.03,0.0033333333333333305,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_pairwise,ALL,compatible_partial,0.02,positive,1.0,False,0.02,0.02,0.023333333333333334,0.02,0.023333333333333334,0.003333333333333334,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_pairwise,ALL,complete_or_compatible_partial,0.05,positive,0.908594142376387,False,0.04666666666666667,0.05,0.05333333333333334,0.04666666666666667,0.05333333333333334,0.006666666666666668,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_pairwise,DA,clinical_complete,0.0,zero,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_pairwise,DA,compatible_partial,0.06,positive,1.0,False,0.04666666666666667,0.06,0.06666666666666667,0.04666666666666667,0.06666666666666667,0.019999999999999997,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_pairwise,DA,complete_or_compatible_partial,0.06,positive,1.0,False,0.04666666666666667,0.06,0.06666666666666667,0.04666666666666667,0.06666666666666667,0.019999999999999997,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_pairwise,MCR,clinical_complete,0.06,positive,0.8310546875,False,0.05333333333333334,0.06,0.06,0.05333333333333334,0.06,0.006666666666666661,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_pairwise,MCR,compatible_partial,-0.02,negative,1.0,False,-0.006666666666666667,-0.02,-0.02,-0.02,-0.006666666666666667,0.013333333333333332,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_pairwise,MCR,complete_or_compatible_partial,0.04,positive,1.0,False,0.04666666666666667,0.04,0.04,0.04,0.04666666666666667,0.006666666666666668,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_pointwise,ALL,clinical_complete,0.03666666666666667,positive,0.69158935546875,False,0.03333333333333333,0.04,0.03666666666666667,0.03333333333333333,0.04,0.006666666666666668,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_pointwise,ALL,compatible_partial,0.01,positive,1.0,False,0.006666666666666667,0.01,0.01,0.006666666666666667,0.01,0.003333333333333333,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_pointwise,ALL,complete_or_compatible_partial,0.04666666666666667,positive,1.0,False,0.04,0.05,0.04666666666666667,0.04,0.05,0.010000000000000002,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_pointwise,DA,clinical_complete,0.006666666666666667,positive,1.0,False,0.006666666666666667,0.013333333333333334,0.006666666666666667,0.006666666666666667,0.013333333333333334,0.006666666666666667,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_pointwise,DA,compatible_partial,0.03333333333333333,positive,1.0,False,0.02666666666666667,0.03333333333333333,0.02666666666666667,0.02666666666666667,0.03333333333333333,0.0066666666666666645,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_pointwise,DA,complete_or_compatible_partial,0.04,positive,1.0,False,0.03333333333333333,0.04666666666666667,0.03333333333333333,0.03333333333333333,0.04666666666666667,0.013333333333333336,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_pointwise,MCR,clinical_complete,0.06666666666666667,positive,1.0,False,0.06,0.06666666666666667,0.06666666666666667,0.06,0.06666666666666667,0.006666666666666668,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_pointwise,MCR,compatible_partial,-0.013333333333333334,negative,1.0,False,-0.013333333333333334,-0.013333333333333334,-0.006666666666666667,-0.013333333333333334,-0.006666666666666667,0.006666666666666667,True,True,0,False,model_reviewer_perturbation_not_root
E12,raw_vs_s1_k5_pointwise,MCR,complete_or_compatible_partial,0.05333333333333334,positive,1.0,False,0.04666666666666667,0.05333333333333334,0.06,0.04666666666666667,0.06,0.013333333333333329,True,True,0,False,model_reviewer_perturbation_not_root
E14x,adaptive_vs_lite,ALL,clinical_complete,0.0033333333333333335,positive,1.0,False,0.006666666666666667,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.006666666666666667,0.0033333333333333335,True,True,0,False,model_reviewer_perturbation_not_root
E14x,adaptive_vs_lite,ALL,compatible_partial,0.01,positive,0.6900379657745361,False,0.013333333333333334,0.01,0.013333333333333334,0.01,0.013333333333333334,0.003333333333333334,True,True,0,False,model_reviewer_perturbation_not_root
E14x,adaptive_vs_lite,ALL,complete_or_compatible_partial,0.013333333333333334,positive,0.5966148958541453,False,0.02,0.013333333333333334,0.016666666666666666,0.013333333333333334,0.02,0.006666666666666666,True,True,0,False,model_reviewer_perturbation_not_root
E14x,adaptive_vs_lite,DA,clinical_complete,-0.03,negative,0.25,False,-0.02,-0.03,-0.03,-0.03,-0.02,0.009999999999999998,True,True,0,False,model_reviewer_perturbation_not_root
E14x,adaptive_vs_lite,DA,compatible_partial,0.0,zero,1.0,False,0.0,0.0,0.01,0.0,0.01,0.01,False,False,0,False,model_reviewer_perturbation_not_root
E14x,adaptive_vs_lite,DA,complete_or_compatible_partial,-0.03,negative,0.548828125,False,-0.02,-0.03,-0.02,-0.03,-0.02,0.009999999999999998,True,True,0,False,model_reviewer_perturbation_not_root
E14x,adaptive_vs_lite,MCR,clinical_complete,0.02,positive,0.3876953125,False,0.02,0.02,0.02,0.02,0.02,0.0,True,True,0,False,model_reviewer_perturbation_not_root
E14x,adaptive_vs_lite,MCR,compatible_partial,0.015,positive,0.60723876953125,False,0.02,0.015,0.015,0.015,0.02,0.005000000000000001,True,True,0,False,model_reviewer_perturbation_not_root
E14x,adaptive_vs_lite,MCR,complete_or_compatible_partial,0.035,positive,0.18924713134765625,False,0.04,0.035,0.035,0.035,0.04,0.0049999999999999975,True,True,0,False,model_reviewer_perturbation_not_root
E4,collapse_obligation_ledger_vs_e7_contrast,ALL,clinical_complete,0.01,positive,1.0,False,0.01,0.0125,0.0075,0.0075,0.0125,0.005000000000000001,True,True,0,False,model_reviewer_perturbation_not_root
E4,collapse_obligation_ledger_vs_e7_contrast,ALL,compatible_partial,-0.005,negative,1.0,False,-0.0075,-0.01,-0.02,-0.02,-0.0075,0.0125,True,True,0,False,model_reviewer_perturbation_not_root
E4,collapse_obligation_ledger_vs_e7_contrast,ALL,complete_or_compatible_partial,0.005,positive,1.0,False,0.0025,0.0025,-0.0125,-0.0125,0.0025,0.015000000000000001,False,False,0,False,model_reviewer_perturbation_not_root
E4,collapse_obligation_ledger_vs_e7_contrast,DA,clinical_complete,-0.01,negative,1.0,False,-0.01,-0.005,-0.01,-0.01,-0.005,0.005,True,True,0,False,model_reviewer_perturbation_not_root
E4,collapse_obligation_ledger_vs_e7_contrast,DA,compatible_partial,0.02,positive,1.0,False,0.01,0.015,0.0,0.0,0.015,0.015,False,False,0,False,model_reviewer_perturbation_not_root
E4,collapse_obligation_ledger_vs_e7_contrast,DA,complete_or_compatible_partial,0.01,positive,1.0,False,0.0,0.01,-0.01,-0.01,0.01,0.02,False,False,0,False,model_reviewer_perturbation_not_root
E4,collapse_obligation_ledger_vs_e7_contrast,MCR,clinical_complete,0.03,positive,0.583984375,False,0.03,0.03,0.025,0.025,0.03,0.0049999999999999975,True,True,0,False,model_reviewer_perturbation_not_root
E4,collapse_obligation_ledger_vs_e7_contrast,MCR,compatible_partial,-0.03,negative,1.0,False,-0.025,-0.035,-0.04,-0.04,-0.025,0.015,True,True,0,False,model_reviewer_perturbation_not_root
E4,collapse_obligation_ledger_vs_e7_contrast,MCR,complete_or_compatible_partial,0.0,zero,1.0,False,0.005,-0.005,-0.015,-0.015,0.005,0.02,False,False,0,False,model_reviewer_perturbation_not_root
E4,collapse_obligation_ledger_vs_evidence_count_control,ALL,clinical_complete,0.085,positive,9.308446436762097e-06,True,0.09,0.085,0.0825,0.0825,0.09,0.007499999999999993,True,True,3,True,model_reviewer_perturbation_not_root
E4,collapse_obligation_ledger_vs_evidence_count_control,ALL,compatible_partial,0.055,positive,0.23671498618010053,False,0.0525,0.0575,0.04,0.04,0.0575,0.0175,True,True,0,False,model_reviewer_perturbation_not_root
E4,collapse_obligation_ledger_vs_evidence_count_control,ALL,complete_or_compatible_partial,0.14,positive,5.527172641295875e-07,True,0.1425,0.1425,0.1225,0.1225,0.1425,0.01999999999999999,True,True,3,True,model_reviewer_perturbation_not_root
E4,collapse_obligation_ledger_vs_evidence_count_control,DA,clinical_complete,0.03,positive,0.765625,False,0.04,0.03,0.025,0.025,0.04,0.015,True,True,0,False,model_reviewer_perturbation_not_root
E4,collapse_obligation_ledger_vs_evidence_count_control,DA,compatible_partial,0.12,positive,0.018415547884925443,True,0.1,0.13,0.1,0.1,0.13,0.03,True,True,1,False,model_reviewer_perturbation_not_root
E4,collapse_obligation_ledger_vs_evidence_count_control,DA,complete_or_compatible_partial,0.15,positive,0.0007333218396948782,True,0.14,0.16,0.125,0.125,0.16,0.035,True,True,3,True,model_reviewer_perturbation_not_root
E4,collapse_obligation_ledger_vs_evidence_count_control,MCR,clinical_complete,0.14,positive,7.528126116085332e-05,True,0.14,0.14,0.14,0.14,0.14,0.0,True,True,3,True,model_reviewer_perturbation_not_root
E4,collapse_obligation_ledger_vs_evidence_count_control,MCR,compatible_partial,-0.01,negative,1.0,False,0.005,-0.015,-0.02,-0.02,0.005,0.025,False,False,0,False,model_reviewer_perturbation_not_root
E4,collapse_obligation_ledger_vs_evidence_count_control,MCR,complete_or_compatible_partial,0.13,positive,0.0028667901764780623,True,0.145,0.125,0.12,0.12,0.145,0.024999999999999994,True,True,3,True,model_reviewer_perturbation_not_root
