experiment_id,label,left_arm,right_arm,multiplicity_family,scope,endpoint,estimand,provenance,n,left_rate,right_rate,delta_right_minus_left,both,left_only,right_only,neither,gain_case_keys,loss_case_keys,exact_mcnemar_p,paired_case_bootstrap_delta_ci95,bootstrap_unit,holm_adjusted_p,holm_family_size
E12,pairwise_vs_pointwise_s1_k10,s1_k10_pointwise,s1_k10_pairwise,factorial39,DA,complete_or_compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,149,0.5100671140939598,0.5033557046979866,-0.006711409395973154,64,12,11,62,"[""DA_d2_heldout100/262"", ""DA_d2_heldout100/420"", ""DA_d2_heldout200b/518"", ""DA_d2_heldout200b/611"", ""DA_d2_heldout200b/756"", ""DA_d2_heldout200b/771"", ""DA_d2_seq100/103"", ""DA_d2_seq100/11"", ""DA_d2_seq100/134"", ""DA_d2_seq100/28"", ""DA_d2_seq100/29""]","[""DA_d2_heldout100/266"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/566"", ""DA_d2_heldout200b/578"", ""DA_d2_heldout200b/621"", ""DA_d2_heldout200b/662"", ""DA_d2_heldout200b/706"", ""DA_d2_heldout200b/745"", ""DA_d2_heldout200b/766"", ""DA_d2_heldout200b/778"", ""DA_d2_seq100/117"", ""DA_d2_seq100/59""]",1.0,"[-0.067114, 0.053691]",case,1.0,39
E12,pairwise_vs_pointwise_s1_k10,s1_k10_pointwise,s1_k10_pairwise,factorial39,DA,task,common_served_case_paired,blinded_model_panel_sensitivity_not_root,149,0.2684563758389262,0.2550335570469799,-0.013422818791946308,29,11,9,100,"[""DA_d2_heldout100/269"", ""DA_d2_heldout100/364"", ""DA_d2_heldout100/392"", ""DA_d2_heldout200b/566"", ""DA_d2_heldout200b/713"", ""DA_d2_heldout200b/756"", ""DA_d2_seq100/103"", ""DA_d2_seq100/117"", ""DA_d2_seq100/183""]","[""DA_d2_heldout100/262"", ""DA_d2_heldout100/420"", ""DA_d2_heldout200b/518"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/662"", ""DA_d2_heldout200b/745"", ""DA_d2_heldout200b/765"", ""DA_d2_seq100/214"", ""DA_d2_seq100/220"", ""DA_d2_seq100/76"", ""DA_d2_seq100/95""]",0.8238029479980469,"[-0.073826, 0.04698]",case,1.0,39
E12,pairwise_vs_pointwise_s1_k10,s1_k10_pointwise,s1_k10_pairwise,factorial39,MCR,safe_exact,common_served_case_paired,blinded_model_panel_sensitivity_not_root,149,0.11409395973154363,0.1342281879194631,0.020134228187919462,16,1,4,128,"[""MCR_seq200b/396"", ""MCR_v1_seq100/46"", ""MCR_v1_seq100/60"", ""MCR_v2_seq100/174""]","[""MCR_seq200b/283""]",0.375,"[-0.006711, 0.04698]",case,1.0,39
E12,pairwise_vs_pointwise_s1_k10,s1_k10_pointwise,s1_k10_pairwise,factorial39,MCR,legacy_chain,common_served_case_paired,blinded_model_panel_sensitivity_not_root,149,0.15436241610738255,0.20134228187919462,0.04697986577181208,23,0,7,119,"[""MCR_seq200b/335"", ""MCR_seq200b/369"", ""MCR_seq200b/396"", ""MCR_v1_seq100/123"", ""MCR_v1_seq100/46"", ""MCR_v1_seq100/60"", ""MCR_v2_seq100/174""]",[],0.015625,"[0.013423, 0.080537]",case,0.609375,39
E12,pairwise_vs_pointwise_s1_k10,s1_k10_pointwise,s1_k10_pairwise,factorial39,MCR,clinical_complete,common_served_case_paired,blinded_model_panel_sensitivity_not_root,149,0.18120805369127516,0.2080536912751678,0.026845637583892617,26,1,5,117,"[""MCR_seq200b/335"", ""MCR_seq200b/396"", ""MCR_v1_seq100/46"", ""MCR_v1_seq100/60"", ""MCR_v2_seq100/174""]","[""MCR_seq200b/283""]",0.21875,"[0.0, 0.060403]",case,1.0,39
E12,pairwise_vs_pointwise_s1_k10,s1_k10_pointwise,s1_k10_pairwise,factorial39,MCR,compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,149,0.1342281879194631,0.14093959731543623,0.006711409395973154,16,4,5,124,"[""MCR_seq200b/363"", ""MCR_seq200b/369"", ""MCR_seq200b/411"", ""MCR_v1_seq100/123"", ""MCR_v2_seq100/214""]","[""MCR_seq200b/337"", ""MCR_v2_seq100/201"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/221""]",1.0,"[-0.033557, 0.04698]",case,1.0,39
E12,pairwise_vs_pointwise_s1_k10,s1_k10_pointwise,s1_k10_pairwise,factorial39,MCR,complete_or_compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,149,0.31543624161073824,0.348993288590604,0.03355704697986577,42,5,10,92,"[""MCR_seq200b/335"", ""MCR_seq200b/363"", ""MCR_seq200b/369"", ""MCR_seq200b/396"", ""MCR_seq200b/411"", ""MCR_v1_seq100/123"", ""MCR_v1_seq100/46"", ""MCR_v1_seq100/60"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/214""]","[""MCR_seq200b/283"", ""MCR_seq200b/337"", ""MCR_v2_seq100/201"", ""MCR_v2_seq100/208"", ""MCR_v2_seq100/221""]",0.3017578125,"[-0.013423, 0.087248]",case,1.0,39
E12,pairwise_vs_pointwise_s1_k10,s1_k10_pointwise,s1_k10_pairwise,factorial39,MCR,task,common_served_case_paired,blinded_model_panel_sensitivity_not_root,149,0.24161073825503357,0.2751677852348993,0.03355704697986577,34,2,7,106,"[""MCR_seq200b/335"", ""MCR_seq200b/369"", ""MCR_seq200b/396"", ""MCR_v1_seq100/123"", ""MCR_v1_seq100/46"", ""MCR_v1_seq100/60"", ""MCR_v2_seq100/174""]","[""MCR_seq200b/283"", ""MCR_v2_seq100/201""]",0.1796875,"[-0.006711, 0.073826]",case,1.0,39
E12,pairwise_vs_pointwise_s1_k5,s1_k5_pointwise,s1_k5_pairwise,factorial39,ALL,safe_exact,common_served_case_paired,blinded_model_panel_sensitivity_not_root,296,0.057432432432432436,0.07094594594594594,0.013513513513513514,16,1,5,274,"[""MCR_seq200b/458"", ""MCR_v1_seq100/12"", ""MCR_v1_seq100/78"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/174""]","[""MCR_v1_seq100/60""]",0.21875,"[0.0, 0.030405]",case,1.0,39
E12,pairwise_vs_pointwise_s1_k5,s1_k5_pointwise,s1_k5_pairwise,factorial39,ALL,legacy_chain,common_served_case_paired,blinded_model_panel_sensitivity_not_root,296,0.17905405405405406,0.19256756756756757,0.013513513513513514,47,6,10,233,"[""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/713"", ""MCR_seq200b/369"", ""MCR_seq200b/458"", ""MCR_v1_seq100/12"", ""MCR_v1_seq100/123"", ""MCR_v1_seq100/78"", ""MCR_v1_seq100/95"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/174""]","[""DA_d2_heldout100/281"", ""DA_d2_heldout200b/566"", ""DA_d2_heldout200b/578"", ""DA_d2_heldout200b/618"", ""DA_d2_seq100/45"", ""MCR_v1_seq100/60""]",0.454498291015625,"[-0.013514, 0.040541]",case,1.0,39
E12,pairwise_vs_pointwise_s1_k5,s1_k5_pointwise,s1_k5_pairwise,factorial39,ALL,clinical_complete,common_served_case_paired,blinded_model_panel_sensitivity_not_root,296,0.09797297297297297,0.10810810810810811,0.010135135135135136,26,3,6,261,"[""MCR_seq200b/458"", ""MCR_v1_seq100/12"", ""MCR_v1_seq100/78"", ""MCR_v1_seq100/95"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/174""]","[""MCR_seq200b/296"", ""MCR_v1_seq100/47"", ""MCR_v1_seq100/60""]",0.5078125,"[-0.010135, 0.030405]",case,1.0,39
E12,pairwise_vs_pointwise_s1_k5,s1_k5_pointwise,s1_k5_pairwise,factorial39,ALL,compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,296,0.3277027027027027,0.3344594594594595,0.006756756756756757,85,12,14,185,"[""DA_d2_heldout100/318"", ""DA_d2_heldout200b/518"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/745"", ""DA_d2_heldout200b/756"", ""DA_d2_heldout200b/757"", ""DA_d2_seq100/11"", ""DA_d2_seq100/214"", ""DA_d2_seq100/243"", ""MCR_seq200b/270"", ""MCR_seq200b/369"", ""MCR_v1_seq100/123"", ""MCR_v1_seq100/47""]","[""DA_d2_heldout100/281"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/566"", ""DA_d2_heldout200b/578"", ""DA_d2_heldout200b/676"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/758"", ""DA_d2_heldout200b/766"", ""DA_d2_heldout200b/771"", ""DA_d2_seq100/134"", ""MCR_seq200b/251"", ""MCR_v1_seq100/12""]",0.8450189828872681,"[-0.027027, 0.040541]",case,1.0,39
E12,pairwise_vs_pointwise_s1_k5,s1_k5_pointwise,s1_k5_pairwise,factorial39,ALL,complete_or_compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,296,0.42567567567567566,0.44256756756756754,0.016891891891891893,113,13,18,152,"[""DA_d2_heldout100/318"", ""DA_d2_heldout200b/518"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/745"", ""DA_d2_heldout200b/756"", ""DA_d2_heldout200b/757"", ""DA_d2_seq100/11"", ""DA_d2_seq100/214"", ""DA_d2_seq100/243"", ""MCR_seq200b/270"", ""MCR_seq200b/369"", ""MCR_seq200b/458"", ""MCR_v1_seq100/123"", ""MCR_v1_seq100/78"", ""MCR_v1_seq100/95"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/174""]","[""DA_d2_heldout100/281"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/566"", ""DA_d2_heldout200b/578"", ""DA_d2_heldout200b/676"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/758"", ""DA_d2_heldout200b/766"", ""DA_d2_heldout200b/771"", ""DA_d2_seq100/134"", ""MCR_seq200b/251"", ""MCR_seq200b/296"", ""MCR_v1_seq100/60""]",0.47312965989112854,"[-0.02027, 0.054054]",case,1.0,39
E12,pairwise_vs_pointwise_s1_k5,s1_k5_pointwise,s1_k5_pairwise,factorial39,DA,safe_exact,common_served_case_paired,blinded_model_panel_sensitivity_not_root,148,0.0,0.0,0.0,0,0,0,148,[],[],1.0,"[0.0, 0.0]",case,1.0,39
E12,pairwise_vs_pointwise_s1_k5,s1_k5_pointwise,s1_k5_pairwise,factorial39,DA,legacy_chain,common_served_case_paired,blinded_model_panel_sensitivity_not_root,148,0.1891891891891892,0.16891891891891891,-0.02027027027027027,23,5,2,118,"[""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/713""]","[""DA_d2_heldout100/281"", ""DA_d2_heldout200b/566"", ""DA_d2_heldout200b/578"", ""DA_d2_heldout200b/618"", ""DA_d2_seq100/45""]",0.453125,"[-0.054054, 0.013514]",case,1.0,39
E12,pairwise_vs_pointwise_s1_k5,s1_k5_pointwise,s1_k5_pairwise,factorial39,DA,clinical_complete,common_served_case_paired,blinded_model_panel_sensitivity_not_root,148,0.013513513513513514,0.013513513513513514,0.0,2,0,0,146,[],[],1.0,"[0.0, 0.0]",case,1.0,39
E12,pairwise_vs_pointwise_s1_k5,s1_k5_pointwise,s1_k5_pairwise,factorial39,DA,compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,148,0.5202702702702703,0.5202702702702703,0.0,67,10,10,61,"[""DA_d2_heldout100/318"", ""DA_d2_heldout200b/518"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/745"", ""DA_d2_heldout200b/756"", ""DA_d2_heldout200b/757"", ""DA_d2_seq100/11"", ""DA_d2_seq100/214"", ""DA_d2_seq100/243""]","[""DA_d2_heldout100/281"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/566"", ""DA_d2_heldout200b/578"", ""DA_d2_heldout200b/676"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/758"", ""DA_d2_heldout200b/766"", ""DA_d2_heldout200b/771"", ""DA_d2_seq100/134""]",1.0,"[-0.060811, 0.060811]",case,1.0,39
E12,pairwise_vs_pointwise_s1_k5,s1_k5_pointwise,s1_k5_pairwise,factorial39,DA,complete_or_compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,148,0.5337837837837838,0.5337837837837838,0.0,69,10,10,59,"[""DA_d2_heldout100/318"", ""DA_d2_heldout200b/518"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/745"", ""DA_d2_heldout200b/756"", ""DA_d2_heldout200b/757"", ""DA_d2_seq100/11"", ""DA_d2_seq100/214"", ""DA_d2_seq100/243""]","[""DA_d2_heldout100/281"", ""DA_d2_heldout200b/560"", ""DA_d2_heldout200b/566"", ""DA_d2_heldout200b/578"", ""DA_d2_heldout200b/676"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/758"", ""DA_d2_heldout200b/766"", ""DA_d2_heldout200b/771"", ""DA_d2_seq100/134""]",1.0,"[-0.060811, 0.060811]",case,1.0,39
E12,pairwise_vs_pointwise_s1_k5,s1_k5_pointwise,s1_k5_pairwise,factorial39,DA,task,common_served_case_paired,blinded_model_panel_sensitivity_not_root,148,0.28378378378378377,0.2702702702702703,-0.013513513513513514,34,8,6,100,"[""DA_d2_heldout100/364"", ""DA_d2_heldout200b/566"", ""DA_d2_heldout200b/723"", ""DA_d2_heldout200b/736"", ""DA_d2_heldout200b/745"", ""DA_d2_heldout200b/756""]","[""DA_d2_heldout100/281"", ""DA_d2_heldout200b/518"", ""DA_d2_heldout200b/523"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/611"", ""DA_d2_heldout200b/618"", ""DA_d2_heldout200b/676"", ""DA_d2_heldout200b/713""]",0.79052734375,"[-0.060811, 0.033784]",case,1.0,39
E12,pairwise_vs_pointwise_s1_k5,s1_k5_pointwise,s1_k5_pairwise,factorial39,MCR,safe_exact,common_served_case_paired,blinded_model_panel_sensitivity_not_root,148,0.11486486486486487,0.14189189189189189,0.02702702702702703,16,1,5,126,"[""MCR_seq200b/458"", ""MCR_v1_seq100/12"", ""MCR_v1_seq100/78"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/174""]","[""MCR_v1_seq100/60""]",0.21875,"[-0.006757, 0.060811]",case,1.0,39
E12,pairwise_vs_pointwise_s1_k5,s1_k5_pointwise,s1_k5_pairwise,factorial39,MCR,legacy_chain,common_served_case_paired,blinded_model_panel_sensitivity_not_root,148,0.16891891891891891,0.21621621621621623,0.0472972972972973,24,1,8,115,"[""MCR_seq200b/369"", ""MCR_seq200b/458"", ""MCR_v1_seq100/12"", ""MCR_v1_seq100/123"", ""MCR_v1_seq100/78"", ""MCR_v1_seq100/95"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/174""]","[""MCR_v1_seq100/60""]",0.0390625,"[0.013514, 0.087838]",case,1.0,39
E12,pairwise_vs_pointwise_s1_k5,s1_k5_pointwise,s1_k5_pairwise,factorial39,MCR,clinical_complete,common_served_case_paired,blinded_model_panel_sensitivity_not_root,148,0.18243243243243243,0.20270270270270271,0.02027027027027027,24,3,6,115,"[""MCR_seq200b/458"", ""MCR_v1_seq100/12"", ""MCR_v1_seq100/78"", ""MCR_v1_seq100/95"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/174""]","[""MCR_seq200b/296"", ""MCR_v1_seq100/47"", ""MCR_v1_seq100/60""]",0.5078125,"[-0.02027, 0.060811]",case,1.0,39
E12,pairwise_vs_pointwise_s1_k5,s1_k5_pointwise,s1_k5_pairwise,factorial39,MCR,compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,148,0.13513513513513514,0.14864864864864866,0.013513513513513514,18,2,4,124,"[""MCR_seq200b/270"", ""MCR_seq200b/369"", ""MCR_v1_seq100/123"", ""MCR_v1_seq100/47""]","[""MCR_seq200b/251"", ""MCR_v1_seq100/12""]",0.6875,"[-0.02027, 0.047297]",case,1.0,39
E12,pairwise_vs_pointwise_s1_k5,s1_k5_pointwise,s1_k5_pairwise,factorial39,MCR,complete_or_compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,148,0.31756756756756754,0.35135135135135137,0.033783783783783786,44,3,8,93,"[""MCR_seq200b/270"", ""MCR_seq200b/369"", ""MCR_seq200b/458"", ""MCR_v1_seq100/123"", ""MCR_v1_seq100/78"", ""MCR_v1_seq100/95"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/174""]","[""MCR_seq200b/251"", ""MCR_seq200b/296"", ""MCR_v1_seq100/60""]",0.2265625,"[-0.006757, 0.081081]",case,1.0,39
E12,pairwise_vs_pointwise_s1_k5,s1_k5_pointwise,s1_k5_pairwise,factorial39,MCR,task,common_served_case_paired,blinded_model_panel_sensitivity_not_root,148,0.25,0.27702702702702703,0.02702702702702703,33,4,8,103,"[""MCR_seq200b/369"", ""MCR_seq200b/458"", ""MCR_v1_seq100/123"", ""MCR_v1_seq100/78"", ""MCR_v1_seq100/95"", ""MCR_v1_seq100/99"", ""MCR_v2_seq100/139"", ""MCR_v2_seq100/174""]","[""MCR_seq200b/265"", ""MCR_seq200b/296"", ""MCR_v1_seq100/47"", ""MCR_v1_seq100/60""]",0.3876953125,"[-0.02027, 0.074324]",case,1.0,39
E12,pointwise_vs_first_graph_k10,graph_k10_first,graph_k10_pointwise,factorial39,ALL,safe_exact,common_served_case_paired,blinded_model_panel_sensitivity_not_root,252,0.07142857142857142,0.07539682539682539,0.003968253968253968,14,4,5,229,"[""DA_d2_heldout200b/540"", ""MCR_seq200b/320"", ""MCR_seq200b/345"", ""MCR_seq200b/384"", ""MCR_v2_seq100/227""]","[""MCR_seq200b/263"", ""MCR_v1_seq100/46"", ""MCR_v2_seq100/169"", ""MCR_v2_seq100/174""]",1.0,"[-0.019841, 0.027778]",case,1.0,39
E12,pointwise_vs_first_graph_k10,graph_k10_first,graph_k10_pointwise,factorial39,ALL,legacy_chain,common_served_case_paired,blinded_model_panel_sensitivity_not_root,252,0.19047619047619047,0.19444444444444445,0.003968253968253968,33,15,16,188,"[""DA_d2_heldout100/451"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/566"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/662"", ""DA_d2_heldout200b/743"", ""DA_d2_seq100/103"", ""DA_d2_seq100/206"", ""MCR_seq200b/320"", ""MCR_seq200b/345"", ""MCR_seq200b/374"", ""MCR_seq200b/378"", ""MCR_seq200b/384"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/45"", ""MCR_v2_seq100/227""]","[""DA_d2_heldout100/269"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/578"", ""DA_d2_heldout200b/621"", ""DA_d2_heldout200b/706"", ""DA_d2_seq100/186"", ""DA_d2_seq100/241"", ""DA_d2_seq100/45"", ""DA_d2_seq100/74"", ""MCR_seq200b/263"", ""MCR_seq200b/369"", ""MCR_v1_seq100/46"", ""MCR_v2_seq100/139"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/197""]",1.0,"[-0.039683, 0.047619]",case,1.0,39
E12,pointwise_vs_first_graph_k10,graph_k10_first,graph_k10_pointwise,factorial39,ALL,clinical_complete,common_served_case_paired,blinded_model_panel_sensitivity_not_root,252,0.09523809523809523,0.1111111111111111,0.015873015873015872,17,7,11,217,"[""DA_d2_heldout200b/540"", ""DA_d2_seq100/103"", ""DA_d2_seq100/186"", ""MCR_seq200b/320"", ""MCR_seq200b/345"", ""MCR_seq200b/384"", ""MCR_v1_seq100/112"", ""MCR_v1_seq100/45"", ""MCR_v1_seq100/47"", ""MCR_v2_seq100/197"", ""MCR_v2_seq100/227""]","[""DA_d2_heldout200b/633"", ""MCR_seq200b/251"", ""MCR_seq200b/263"", ""MCR_seq200b/296"", ""MCR_v1_seq100/46"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/208""]",0.480682373046875,"[-0.015873, 0.047619]",case,1.0,39
E12,pointwise_vs_first_graph_k10,graph_k10_first,graph_k10_pointwise,factorial39,ALL,compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,252,0.2777777777777778,0.3253968253968254,0.047619047619047616,54,16,28,154,"[""DA_d2_heldout100/330"", ""DA_d2_heldout100/414"", ""DA_d2_heldout100/439"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/566"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/618"", ""DA_d2_heldout200b/622"", ""DA_d2_heldout200b/627"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/662"", ""DA_d2_heldout200b/698"", ""DA_d2_seq100/139"", ""DA_d2_seq100/156"", ""DA_d2_seq100/242"", ""DA_d2_seq100/33"", ""DA_d2_seq100/57"", ""DA_d2_seq100/59"", ""DA_d2_seq100/63"", ""MCR_seq200b/263"", ""MCR_seq200b/270"", ""MCR_seq200b/363"", ""MCR_seq200b/374"", ""MCR_seq200b/378"", ""MCR_v1_seq100/41"", ""MCR_v2_seq100/143""]","[""DA_d2_heldout100/290"", ""DA_d2_heldout100/437"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/549"", ""DA_d2_heldout200b/578"", ""DA_d2_heldout200b/706"", ""DA_d2_heldout200b/756"", ""DA_d2_heldout200b/766"", ""DA_d2_seq100/186"", ""DA_d2_seq100/74"", ""MCR_seq200b/345"", ""MCR_seq200b/369"", ""MCR_v1_seq100/112"", ""MCR_v1_seq100/47"", ""MCR_v1_seq100/6"", ""MCR_v2_seq100/139""]",0.09614175442061423,"[0.0, 0.099206]",case,1.0,39
E12,pointwise_vs_first_graph_k10,graph_k10_first,graph_k10_pointwise,factorial39,ALL,complete_or_compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,252,0.373015873015873,0.4365079365079365,0.06349206349206349,76,18,34,124,"[""DA_d2_heldout100/330"", ""DA_d2_heldout100/414"", ""DA_d2_heldout100/439"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/566"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/618"", ""DA_d2_heldout200b/622"", ""DA_d2_heldout200b/627"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/662"", ""DA_d2_heldout200b/698"", ""DA_d2_seq100/103"", ""DA_d2_seq100/139"", ""DA_d2_seq100/156"", ""DA_d2_seq100/242"", ""DA_d2_seq100/33"", ""DA_d2_seq100/57"", ""DA_d2_seq100/59"", ""DA_d2_seq100/63"", ""MCR_seq200b/270"", ""MCR_seq200b/320"", ""MCR_seq200b/363"", ""MCR_seq200b/374"", ""MCR_seq200b/378"", ""MCR_seq200b/384"", ""MCR_v1_seq100/41"", ""MCR_v1_seq100/45"", ""MCR_v2_seq100/143"", ""MCR_v2_seq100/197"", ""MCR_v2_seq100/227""]","[""DA_d2_heldout100/290"", ""DA_d2_heldout100/437"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/549"", ""DA_d2_heldout200b/578"", ""DA_d2_heldout200b/633"", ""DA_d2_heldout200b/706"", ""DA_d2_heldout200b/756"", ""DA_d2_heldout200b/766"", ""DA_d2_seq100/74"", ""MCR_seq200b/251"", ""MCR_seq200b/296"", ""MCR_seq200b/369"", ""MCR_v1_seq100/46"", ""MCR_v1_seq100/6"", ""MCR_v2_seq100/139"", ""MCR_v2_seq100/174"", ""MCR_v2_seq100/208""]",0.03648340000835981,"[0.007937, 0.119048]",case,1.0,39
E12,pointwise_vs_first_graph_k10,graph_k10_first,graph_k10_pointwise,factorial39,DA,safe_exact,common_served_case_paired,blinded_model_panel_sensitivity_not_root,124,0.0,0.008064516129032258,0.008064516129032258,0,0,1,123,"[""DA_d2_heldout200b/540""]",[],1.0,"[0.0, 0.024194]",case,1.0,39
E12,pointwise_vs_first_graph_k10,graph_k10_first,graph_k10_pointwise,factorial39,DA,legacy_chain,common_served_case_paired,blinded_model_panel_sensitivity_not_root,124,0.20161290322580644,0.1935483870967742,-0.008064516129032258,16,9,8,91,"[""DA_d2_heldout100/451"", ""DA_d2_heldout200b/540"", ""DA_d2_heldout200b/566"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/662"", ""DA_d2_heldout200b/743"", ""DA_d2_seq100/103"", ""DA_d2_seq100/206""]","[""DA_d2_heldout100/269"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/578"", ""DA_d2_heldout200b/621"", ""DA_d2_heldout200b/706"", ""DA_d2_seq100/186"", ""DA_d2_seq100/241"", ""DA_d2_seq100/45"", ""DA_d2_seq100/74""]",1.0,"[-0.072581, 0.056452]",case,1.0,39
E12,pointwise_vs_first_graph_k10,graph_k10_first,graph_k10_pointwise,factorial39,DA,clinical_complete,common_served_case_paired,blinded_model_panel_sensitivity_not_root,124,0.008064516129032258,0.024193548387096774,0.016129032258064516,0,1,3,120,"[""DA_d2_heldout200b/540"", ""DA_d2_seq100/103"", ""DA_d2_seq100/186""]","[""DA_d2_heldout200b/633""]",0.625,"[-0.016129, 0.048387]",case,1.0,39
E12,pointwise_vs_first_graph_k10,graph_k10_first,graph_k10_pointwise,factorial39,DA,compatible_partial,common_served_case_paired,blinded_model_panel_sensitivity_not_root,124,0.4435483870967742,0.532258064516129,0.08870967741935484,45,10,21,48,"[""DA_d2_heldout100/330"", ""DA_d2_heldout100/414"", ""DA_d2_heldout100/439"", ""DA_d2_heldout100/451"", ""DA_d2_heldout200b/489"", ""DA_d2_heldout200b/566"", ""DA_d2_heldout200b/589"", ""DA_d2_heldout200b/618"", ""DA_d2_heldout200b/622"", ""DA_d2_heldout200b/627"", ""DA_d2_heldout200b/630"", ""DA_d2_heldout200b/636"", ""DA_d2_heldout200b/662"", ""DA_d2_heldout200b/698"", ""DA_d2_seq100/139"", ""DA_d2_seq100/156"", ""DA_d2_seq100/242"", ""DA_d2_seq100/33"", ""DA_d2_seq100/57"", ""DA_d2_seq100/59"", ""DA_d2_seq100/63""]","[""DA_d2_heldout100/290"", ""DA_d2_heldout100/437"", ""DA_d2_heldout200b/548"", ""DA_d2_heldout200b/549"", ""DA_d2_heldout200b/578"", ""DA_d2_heldout200b/706"", ""DA_d2_heldout200b/756"", ""DA_d2_heldout200b/766"", ""DA_d2_seq100/186"", ""DA_d2_seq100/74""]",0.07075554598122835,"[0.0, 0.177419]",case,1.0,39
